start,finish,energy,point_id,vehicle_id,payment_id,pricing_id
'2018-07-20 17:41:44','2018-07-20 19:20:32',2.504,21046,48,2,1
'2018-07-20 17:42:57','2018-07-21 04:22:52',3.174,20673,47,1,3
'2018-07-20 17:52:27','2018-07-20 20:46:13',13.927,20623,41,1,3
'2018-07-20 18:08:02','2018-07-20 18:13:56',0.502,333,63,1,2
'2018-07-20 18:30:19','2018-07-20 20:50:10',4.459,86,58,2,1
'2018-07-20 18:58:32','2018-07-20 19:56:19',1.836,109229,49,2,1
'2018-07-20 19:20:31','2018-07-21 00:00:42',2.326,330,74,2,3
'2018-07-20 19:53:50','2018-07-20 23:34:35',9.083,331,51,1,3
'2018-07-20 20:06:55','2018-07-20 21:45:32',10.399,253379,91,2,1
'2018-07-20 20:15:28','2018-07-20 20:48:07',0.836,12555,84,1,1
'2018-07-20 20:30:13','2018-07-21 00:34:52',13.224,21041,4,1,2
'2018-07-20 20:59:19','2018-07-20 22:01:57',1.718,91342,88,2,3
'2018-07-20 21:07:31','2018-07-20 22:28:05',2.07,20053,66,2,2
'2018-07-20 21:13:22','2018-07-20 23:49:47',0.54,20650,68,2,3
'2018-07-20 21:22:07','2018-07-20 23:30:10',11.794,16161,60,2,3
'2018-07-20 21:37:27','2018-07-21 00:21:43',4.68,259,18,1,2
'2018-07-20 21:56:43','2018-07-20 22:56:56',1.644,20623,86,2,2
'2018-07-20 22:01:08','2018-07-20 22:42:18',3.915,91283,32,1,2
'2018-07-20 23:01:40','2018-07-21 02:48:39',24.049,3327,21,1,1
'2018-07-20 23:07:29','2018-07-21 04:23:08',14.001,12604,69,2,1
'2018-07-20 23:21:16','2018-07-21 01:39:19',14.916,73441,19,2,3
'2018-07-21 00:14:35','2018-07-21 01:35:25',2.539,127818,38,2,2
'2018-07-21 00:22:20','2018-07-21 01:40:09',8.276,26375,77,2,2
'2018-07-21 00:33:45','2018-07-21 15:56:42',39.829,22503,71,2,2
'2018-07-21 00:46:39','2018-07-21 07:25:25',37.56,20294,26,1,1
'2018-07-21 01:36:57','2018-07-21 04:20:52',8.596,146500,3,2,1
'2018-07-21 01:41:31','2018-07-21 07:20:25',31.493,21073,43,2,3
'2018-07-21 01:42:09','2018-07-21 01:54:10',1.037,15627,59,2,2
'2018-07-21 02:04:12','2018-07-21 02:29:53',2.667,314,82,2,1
'2018-07-21 02:29:15','2018-07-21 03:46:13',2.537,253379,67,1,1
'2018-07-21 02:40:44','2018-07-21 05:02:59',15.725,20558,71,1,2
'2018-07-21 02:58:39','2018-07-21 03:53:22',1.946,20600,87,1,1
'2018-07-21 03:00:50','2018-07-21 03:44:08',2.347,24727,58,1,1
'2018-07-21 03:39:15','2018-07-21 08:34:23',16.358,73441,34,2,3
'2018-07-21 03:51:05','2018-07-21 05:20:48',4.922,3968,24,1,1
'2018-07-21 04:01:17','2018-07-21 04:41:33',4.324,328,37,2,2
'2018-07-21 04:29:29','2018-07-21 05:25:26',5.281,6664,55,1,2
'2018-07-21 04:42:30','2018-07-21 07:50:16',19.271,20514,26,2,3
'2018-07-21 05:02:19','2018-07-21 15:56:36',13.921,20616,84,2,1
'2018-07-21 05:32:38','2018-07-21 07:28:25',6.061,21041,11,2,3
'2018-07-21 05:34:03','2018-07-21 12:14:57',39.829,20531,76,2,2
'2018-07-21 07:59:26','2018-07-21 08:32:16',1.243,22503,46,2,1
'2018-07-21 11:58:56','2018-07-21 12:33:09',3.757,20001,38,1,1
'2018-07-21 13:11:26','2018-07-21 16:24:10',20.651,334,80,1,3
'2018-07-21 14:13:07','2018-07-21 16:45:14',12.543,6665,18,2,3
'2018-07-21 14:21:09','2018-07-21 22:57:43',38.938,201,61,2,1
'2018-07-21 14:23:21','2018-07-21 15:34:00',2.33,20001,31,1,2
'2018-07-21 14:45:21','2018-07-21 16:52:26',13.419,52475,7,2,3
'2018-07-21 14:45:45','2018-07-21 15:44:47',6.36,20588,2,1,2
'2018-07-21 14:53:19','2018-07-21 16:36:46',5.742,20650,43,1,2
'2018-07-21 14:54:50','2018-07-21 16:57:59',12.287,334,47,1,1
'2018-07-21 14:58:19','2018-07-21 16:50:17',12.265,277,5,2,1
'2018-07-21 15:41:18','2018-07-21 18:01:47',13.894,6670,82,1,3
'2018-07-21 16:30:58','2018-07-21 18:54:09',9.552,292,69,1,1
'2018-07-21 16:51:15','2018-07-21 17:53:32',3.32,16134,21,1,2
'2018-07-21 17:06:54','2018-07-21 22:01:47',16.704,15689,11,2,1
'2018-07-21 17:20:44','2018-07-21 21:03:50',11.731,91342,46,1,1
'2018-07-21 17:50:54','2018-07-21 20:11:47',8.169,201,26,2,1
'2018-07-21 17:59:17','2018-07-21 18:07:37',0.933,3326,68,1,1
'2018-07-21 17:59:30','2018-07-21 20:09:08',6.569,20764,59,2,1
'2018-07-21 18:02:43','2018-07-21 21:20:20',11.677,21073,28,1,1
'2018-07-21 18:15:15','2018-07-21 20:08:12',5.994,91283,9,1,2
'2018-07-21 19:02:34','2018-07-21 19:29:21',2.274,201,53,2,2
'2018-07-21 19:13:28','2018-07-21 19:45:15',3.543,20999,30,2,1
'2018-07-21 19:29:00','2018-07-21 21:46:16',13.868,44239,49,1,1
'2018-07-21 19:42:42','2018-07-22 04:10:26',7.792,259,36,1,2
'2018-07-21 19:56:23','2018-07-21 21:26:48',8.257,133928,53,1,1
'2018-07-21 20:52:50','2018-07-22 00:20:10',21.739,318,32,2,2
'2018-07-21 21:06:23','2018-07-21 23:57:40',13.898,3991,89,2,2
'2018-07-21 22:12:53','2018-07-21 23:38:46',7.404,20382,7,1,1
'2018-07-21 22:13:13','2018-07-21 23:41:17',9.29,20623,74,1,3
'2018-07-21 22:36:49','2018-07-21 22:54:48',1.809,311,61,1,3
'2018-07-21 22:57:30','2018-07-22 01:24:45',13.87,20588,52,1,1
'2018-07-21 23:07:54','2018-07-22 04:34:06',3.784,3991,85,1,2
'2018-07-21 23:20:02','2018-07-22 01:45:06',13.431,21014,43,1,2
'2018-07-21 23:20:53','2018-07-22 02:23:36',8.493,6669,53,2,2
'2018-07-21 23:27:07','2018-07-22 00:15:42',1.353,184,39,2,2
'2018-07-21 23:36:32','2018-07-22 05:16:48',25.547,292,63,1,3
'2018-07-21 23:41:40','2018-07-22 02:23:30',16.29,20673,31,1,2
'2018-07-22 00:19:34','2018-07-22 00:43:49',2.506,3326,48,1,2
'2018-07-22 01:26:03','2018-07-22 15:15:06',13.879,324,82,1,3
'2018-07-22 02:05:15','2018-07-22 04:54:10',13.887,20646,13,2,3
'2018-07-22 02:13:10','2018-07-22 05:11:41',10.086,16161,77,1,1
'2018-07-22 02:26:16','2018-07-22 05:20:42',15.207,143775,78,2,3
'2018-07-22 03:09:52','2018-07-22 06:12:34',17.601,15627,69,2,3
'2018-07-22 04:20:39','2018-07-22 06:36:22',13.873,6951,4,1,3
'2018-07-22 05:09:02','2018-07-22 05:56:14',4.706,20597,90,1,3
'2018-07-22 06:51:23','2018-07-22 11:11:19',14.9,282,55,1,2
'2018-07-22 07:15:37','2018-07-22 09:11:01',6.014,20673,12,2,2
'2018-07-22 08:26:18','2018-07-22 10:25:18',6.143,20644,23,2,1
'2018-07-22 14:04:02','2018-07-22 14:21:02',1.788,75111,29,2,1
'2018-07-22 15:07:12','2018-07-22 17:23:17',13.809,20785,54,1,2
'2018-07-22 15:58:15','2018-07-22 17:36:29',4.906,20382,30,2,1
'2018-07-22 16:05:41','2018-07-22 16:27:05',2.315,20785,84,1,2
'2018-07-22 16:12:42','2018-07-22 22:51:19',40.472,285,64,1,2
'2018-07-22 16:40:16','2018-07-22 19:23:48',8.776,282,64,1,3
'2018-07-22 16:43:07','2018-07-22 17:50:25',3.802,259,65,1,3
'2018-07-22 17:00:13','2018-07-22 19:34:41',8.988,20764,47,2,2
'2018-07-22 18:23:16','2018-07-22 23:22:17',16.657,12601,38,1,2
'2018-07-22 18:33:54','2018-07-23 00:32:30',36.079,15627,17,1,3
'2018-07-22 18:51:37','2018-07-22 21:08:21',10.55,73441,15,1,1
'2018-07-22 18:56:53','2018-07-22 19:41:01',1.746,20321,13,1,3
'2018-07-22 19:42:13','2018-07-22 22:59:02',10.622,6663,78,1,3
'2018-07-22 19:48:20','2018-07-22 22:30:21',13.867,20764,58,2,3
'2018-07-22 19:50:30','2018-07-23 00:43:53',30.129,20597,34,2,2
'2018-07-22 20:08:23','2018-07-22 21:23:40',8.424,6663,51,2,1
'2018-07-22 20:22:43','2018-07-22 21:02:30',4.103,146500,9,1,1
'2018-07-22 20:25:33','2018-07-23 01:34:33',13.883,20678,87,1,1
'2018-07-22 21:01:20','2018-07-23 02:07:46',17.077,24727,28,1,1
'2018-07-22 21:04:45','2018-07-22 23:31:06',13.538,12498,54,1,3
'2018-07-22 22:53:04','2018-07-22 23:05:09',1.225,20577,13,2,2
'2018-07-22 23:41:29','2018-07-23 00:14:07',3.535,20577,52,1,2
'2018-07-23 00:14:56','2018-07-23 01:02:21',2.847,324,4,2,3
'2018-07-23 00:30:52','2018-07-23 01:50:12',2.595,20597,30,2,3
'2018-07-23 01:33:33','2018-07-23 05:31:17',13.503,20552,66,1,3
'2018-07-23 01:33:42','2018-07-23 02:21:34',2.327,21014,6,2,3
'2018-07-23 01:42:30','2018-07-23 01:56:37',1.352,330,89,1,2
'2018-07-23 01:45:43','2018-07-23 08:46:58',37.562,20375,14,2,2
'2018-07-23 02:01:33','2018-07-23 02:37:04',3.286,21058,26,1,2
'2018-07-23 02:08:35','2018-07-23 03:06:46',5.975,20294,74,2,1
'2018-07-23 02:17:22','2018-07-23 03:04:37',3.335,6951,53,1,3
'2018-07-23 03:03:09','2018-07-23 05:19:05',13.756,292,53,1,3
'2018-07-23 03:46:23','2018-07-23 03:55:31',0.822,176880,4,1,2
'2018-07-23 04:52:08','2018-07-23 06:18:02',8.597,184,31,2,2
'2018-07-23 05:32:41','2018-07-23 05:58:45',2.862,92122,40,2,3
'2018-07-23 05:57:14','2018-07-23 17:03:44',13.91,20678,7,1,3
'2018-07-23 11:43:28','2018-07-23 15:15:16',11.578,6668,83,2,1
'2018-07-23 12:54:40','2018-07-23 13:33:25',3.14,311,91,2,3
'2018-07-23 13:37:11','2018-07-23 14:38:27',3.488,21094,47,2,2
'2018-07-23 13:50:25','2018-07-23 22:17:34',10.939,20321,11,2,2
'2018-07-23 14:04:41','2018-07-23 19:36:48',14.126,20436,39,2,1
'2018-07-23 14:05:59','2018-07-23 17:56:30',12.2,20375,56,2,2
'2018-07-23 14:06:22','2018-07-23 23:23:34',3.908,20678,34,1,3
'2018-07-23 14:33:27','2018-07-23 17:06:10',15.706,6758,12,1,3
'2018-07-23 14:58:01','2018-07-23 16:38:29',7.742,20004,18,2,1
'2018-07-23 15:02:45','2018-07-23 23:19:59',21.71,253379,12,2,3
'2018-07-23 15:05:46','2018-07-23 23:31:37',21.184,12498,43,2,3
'2018-07-23 15:28:28','2018-07-23 20:18:00',11.15,16161,21,1,2
'2018-07-23 15:31:06','2018-07-23 18:01:22',5.187,300,29,2,1
'2018-07-23 15:31:12','2018-07-23 22:15:13',13.91,20407,20,1,2
'2018-07-23 15:33:06','2018-07-23 17:31:23',6.425,21046,55,1,1
'2018-07-23 15:36:20','2018-07-23 21:55:59',11.47,21057,60,1,1
'2018-07-23 15:37:46','2018-07-23 17:26:29',4.808,22503,18,2,1
'2018-07-23 15:38:29','2018-07-23 20:12:53',24.088,20608,15,1,2
'2018-07-23 15:39:48','2018-07-23 16:29:34',1.761,20436,3,1,3
'2018-07-23 15:45:09','2018-07-23 18:42:23',6.803,143775,19,1,2
'2018-07-23 15:46:47','2018-07-24 00:54:52',12.861,20600,55,1,2
'2018-07-23 15:48:22','2018-07-24 00:02:32',27.747,281,27,2,1
'2018-07-23 15:49:13','2018-07-23 17:27:50',4.603,20999,28,1,2
'2018-07-23 15:54:18','2018-07-23 21:39:09',11.111,20597,54,1,1
'2018-07-23 16:00:24','2018-07-23 17:30:31',2.663,282,80,1,1
'2018-07-23 16:01:47','2018-07-23 23:10:53',13.882,334,65,1,3
'2018-07-23 16:02:31','2018-07-23 16:41:53',1.627,21057,24,2,1
'2018-07-23 16:09:53','2018-07-23 17:13:49',3.035,20673,66,1,2
'2018-07-23 16:17:01','2018-07-23 19:01:44',5.071,3968,36,2,1
'2018-07-23 16:19:41','2018-07-23 21:23:50',8.287,311,64,2,1
'2018-07-23 16:30:33','2018-07-23 17:31:17',5.312,277,81,1,1
'2018-07-23 16:33:38','2018-07-23 19:08:30',5.018,285,46,1,1
'2018-07-23 16:42:37','2018-07-23 17:46:00',1.827,3324,59,1,2
'2018-07-23 16:44:12','2018-07-24 00:09:20',17.755,21057,84,2,3
'2018-07-23 16:46:55','2018-07-24 04:06:56',8.243,20321,90,2,2
'2018-07-23 16:47:49','2018-07-23 22:25:12',14.096,314,3,1,3
'2018-07-23 16:54:18','2018-07-23 19:04:24',12.66,20413,18,2,3
'2018-07-23 16:58:53','2018-07-23 20:34:02',10.78,73441,8,1,2
'2018-07-23 17:04:38','2018-07-23 22:21:39',13.93,277,12,2,2
'2018-07-23 17:06:03','2018-07-23 19:17:59',9.952,12601,76,2,3
'2018-07-23 17:08:16','2018-07-23 20:05:34',13.945,16134,58,1,3
'2018-07-23 17:32:09','2018-07-24 01:00:26',16.302,21022,74,2,2
'2018-07-23 17:33:51','2018-07-23 22:47:02',8.254,16161,40,2,1
'2018-07-23 17:33:58','2018-07-23 22:32:24',8.764,6665,14,2,1
'2018-07-23 17:46:44','2018-07-23 22:46:45',13.934,73441,63,2,1
'2018-07-23 17:51:11','2018-07-23 20:52:30',4.667,3415,62,1,2
'2018-07-23 18:06:34','2018-07-24 00:00:18',19.944,20413,75,2,1
'2018-07-23 19:21:26','2018-07-24 11:11:17',13.926,6670,53,1,2
'2018-07-23 19:34:50','2018-07-23 21:13:12',2.29,6776,29,1,1
'2018-07-23 20:34:35','2018-07-23 21:10:12',1.006,201,87,2,3
'2018-07-23 20:47:33','2018-07-23 21:51:38',6.677,334,24,1,2
'2018-07-23 21:01:39','2018-07-24 00:00:40',6.535,6768,7,1,2
'2018-07-23 21:07:24','2018-07-23 23:33:06',6.198,332,43,1,2
'2018-07-23 22:05:28','2018-07-23 22:59:30',4.448,52475,58,1,3
'2018-07-23 22:13:15','2018-07-24 02:41:44',28.619,21064,28,1,2
'2018-07-23 22:30:45','2018-07-24 00:12:11',8.874,20660,33,1,2
'2018-07-23 22:41:34','2018-07-24 00:42:59',12.642,3324,22,1,3
'2018-07-23 22:46:18','2018-07-24 02:43:39',0.697,21057,83,2,1
'2018-07-23 22:57:08','2018-07-24 01:15:11',13.898,287,26,1,1
'2018-07-23 23:49:41','2018-07-24 01:29:46',10.842,20650,22,1,3
'2018-07-24 00:04:10','2018-07-24 10:47:58',16.682,6768,46,1,1
'2018-07-24 00:14:08','2018-07-24 00:39:37',0.935,201,15,2,1
'2018-07-24 00:35:00','2018-07-24 03:58:59',11.023,6666,32,2,2
'2018-07-24 00:49:26','2018-07-24 02:13:14',4.765,20552,41,2,2
'2018-07-24 01:05:46','2018-07-24 05:06:26',13.899,15627,71,2,1
'2018-07-24 01:05:57','2018-07-24 02:43:13',5.304,20004,42,1,1
'2018-07-24 01:34:07','2018-07-24 01:45:20',0.954,52475,76,1,1
'2018-07-24 01:46:55','2018-07-24 03:51:18',11.813,20382,73,2,1
'2018-07-24 01:47:13','2018-07-24 07:02:55',13.889,328,53,1,3
'2018-07-24 01:50:42','2018-07-24 04:02:34',13.957,15689,82,1,2
'2018-07-24 01:58:45','2018-07-24 02:50:06',5.24,16134,48,1,3
'2018-07-24 02:12:29','2018-07-24 04:27:10',13.578,12604,27,2,1
'2018-07-24 02:26:24','2018-07-24 03:24:28',2.081,20407,16,2,1
'2018-07-24 02:45:49','2018-07-24 11:23:17',16.801,259,46,1,1
'2018-07-24 02:47:25','2018-07-24 04:15:57',8.485,20644,80,2,2
'2018-07-24 03:39:09','2018-07-24 04:59:32',2.752,12628,30,2,2
'2018-07-24 03:56:50','2018-07-24 04:37:22',1.947,20377,14,1,1
'2018-07-24 04:17:20','2018-07-24 05:36:28',4.49,20608,67,1,1
'2018-07-24 04:25:21','2018-07-24 05:28:43',2.328,300,53,1,3
'2018-07-24 04:48:43','2018-07-24 05:03:02',1.485,333,4,2,2
'2018-07-24 07:28:33','2018-07-24 08:01:31',1.261,317,52,1,2
'2018-07-24 11:45:42','2018-07-24 15:50:40',12.373,21019,59,2,3
'2018-07-24 13:31:18','2018-07-24 17:59:40',13.918,6776,67,2,1
'2018-07-24 13:36:36','2018-07-24 16:11:10',8.939,21064,59,2,3
'2018-07-24 13:48:50','2018-07-24 15:07:26',6.151,20616,6,2,2
'2018-07-24 14:21:46','2018-07-24 18:09:34',10.761,292,17,2,1
'2018-07-24 14:28:59','2018-07-24 20:41:02',16.269,6758,34,2,2
'2018-07-24 14:32:56','2018-07-24 15:14:50',4.517,324,41,1,2
'2018-07-24 14:41:12','2018-07-24 19:52:35',13.903,133928,63,1,3
'2018-07-24 14:45:22','2018-07-24 18:18:56',11.103,146500,88,1,1
'2018-07-24 14:51:35','2018-07-24 16:53:20',4.135,20616,39,1,1
'2018-07-24 14:52:42','2018-07-24 16:32:56',9.308,20514,19,1,3
'2018-07-24 14:52:58','2018-07-24 19:34:38',13.91,21014,7,1,1
'2018-07-24 15:00:58','2018-07-24 20:37:51',11.786,127818,88,1,1
'2018-07-24 15:07:43','2018-07-24 20:02:42',4.031,20678,86,2,2
'2018-07-24 15:08:32','2018-07-24 17:29:00',10.009,21094,68,1,1
'2018-07-24 15:11:37','2018-07-24 22:16:17',41.907,318,37,2,2
'2018-07-24 15:13:09','2018-07-25 00:34:56',3.186,20600,22,2,2
'2018-07-24 15:14:18','2018-07-25 01:07:26',13.585,20382,84,2,1
'2018-07-24 15:27:12','2018-07-24 20:40:17',8.38,108814,77,1,3
'2018-07-24 15:30:26','2018-07-24 18:33:24',5.815,20573,4,2,2
'2018-07-24 15:33:22','2018-07-25 00:15:28',4.407,20436,9,1,2
'2018-07-24 15:41:17','2018-07-25 00:24:14',13.91,20407,45,1,3
'2018-07-24 15:43:33','2018-07-24 21:25:12',23.11,253379,43,1,2
'2018-07-24 15:43:36','2018-07-24 18:22:42',5.058,190,29,2,3
'2018-07-24 15:46:41','2018-07-25 01:08:21',11.769,3326,32,2,1
'2018-07-24 15:49:51','2018-07-24 17:35:58',3.143,21073,90,1,3
'2018-07-24 15:57:57','2018-07-24 17:49:59',4.605,20382,21,1,1
'2018-07-24 15:58:09','2018-07-24 20:15:52',13.903,332,55,2,2
'2018-07-24 16:01:13','2018-07-24 16:19:47',1.616,92122,59,1,2
'2018-07-24 16:08:21','2018-07-24 18:03:20',5.838,3323,56,1,2
'2018-07-24 16:14:34','2018-07-24 17:45:45',4.174,21046,60,1,3
'2018-07-24 16:15:38','2018-07-24 20:29:00',15.143,300,75,1,3
'2018-07-24 16:22:57','2018-07-24 17:34:40',2.224,133929,36,1,1
'2018-07-24 16:29:37','2018-07-24 18:58:21',8.044,21064,71,1,2
'2018-07-24 16:31:03','2018-07-25 01:03:15',6.531,20558,65,2,2
'2018-07-24 16:31:48','2018-07-25 00:27:15',10.251,6669,83,1,3
'2018-07-24 16:35:06','2018-07-24 19:54:01',19.018,20660,57,2,1
'2018-07-24 16:37:12','2018-07-24 20:49:38',13.913,20294,15,1,1
'2018-07-24 16:43:11','2018-07-24 17:35:54',2.172,317,48,2,1
'2018-07-24 16:48:21','2018-07-24 23:27:34',17.209,314,70,1,1
'2018-07-24 16:53:08','2018-07-24 22:33:24',11.65,12628,29,2,3
'2018-07-24 16:56:41','2018-07-24 19:08:07',4.653,20616,90,1,1
'2018-07-24 16:59:05','2018-07-24 19:05:22',7.54,322,49,2,3
'2018-07-24 17:05:59','2018-07-24 19:20:15',10.473,21073,80,1,2
'2018-07-24 17:27:46','2018-07-24 20:12:24',4.118,20375,22,1,1
'2018-07-24 18:14:46','2018-07-25 00:38:35',19.921,317,28,2,2
'2018-07-24 18:45:24','2018-07-24 20:33:21',5.637,12604,42,2,1
'2018-07-24 19:33:40','2018-07-24 22:27:47',13.909,3415,37,1,3
'2018-07-24 19:54:45','2018-07-24 22:19:14',9.249,3415,12,2,1
'2018-07-24 20:11:34','2018-07-24 22:31:47',9.345,24727,1,1,3
'2018-07-24 20:29:34','2018-07-24 22:13:17',6.564,20673,50,1,3
'2018-07-24 20:32:54','2018-07-24 21:35:13',2.498,3968,72,2,1
'2018-07-24 21:10:35','2018-07-24 22:26:32',2.395,20412,32,2,1
'2018-07-24 21:16:33','2018-07-24 22:05:54',2.399,21041,46,2,1
'2018-07-24 21:33:28','2018-07-25 00:27:38',9.431,20412,67,2,3
'2018-07-24 22:29:38','2018-07-25 01:53:58',21.653,6668,27,1,2
'2018-07-24 23:05:02','2018-07-25 00:07:29',6.716,311,82,1,3
'2018-07-24 23:16:12','2018-07-25 00:15:33',2.187,3415,67,1,1
'2018-07-24 23:21:03','2018-07-25 03:40:20',22.738,331,78,2,2
'2018-07-24 23:45:03','2018-07-24 23:57:04',0.61,20673,74,1,1
'2018-07-24 23:58:00','2018-07-25 10:22:32',16.368,20660,66,2,3
'2018-07-24 23:59:46','2018-07-25 02:09:48',12.383,3326,52,2,2
'2018-07-25 00:13:48','2018-07-25 01:24:35',3.96,15689,90,2,3
'2018-07-25 00:39:26','2018-07-25 02:43:22',6.085,331,86,1,3
'2018-07-25 00:45:59','2018-07-25 03:59:35',10.173,300,61,2,3
'2018-07-25 01:01:46','2018-07-25 02:31:21',6.306,317,71,1,2
'2018-07-25 01:33:24','2018-07-25 02:54:39',2.581,20785,54,1,3
'2018-07-25 01:42:15','2018-07-25 09:18:58',13.824,20673,85,1,1
'2018-07-25 01:48:21','2018-07-25 03:29:38',6.451,318,66,1,2
'2018-07-25 01:52:12','2018-07-25 02:04:27',1.179,6663,90,2,2
'2018-07-25 01:56:48','2018-07-25 05:09:34',10.448,109229,14,1,2
'2018-07-25 01:57:11','2018-07-25 03:16:26',2.527,333,64,1,3
'2018-07-25 02:34:58','2018-07-25 04:54:59',13.301,16161,73,2,1
'2018-07-25 02:36:15','2018-07-25 03:26:53',5.17,91342,30,2,1
'2018-07-25 02:45:49','2018-07-25 07:01:22',14.56,133929,81,2,3
'2018-07-25 02:47:15','2018-07-25 05:43:18',16.651,12628,46,1,1
'2018-07-25 03:07:04','2018-07-25 13:43:52',16.794,21073,74,1,1
'2018-07-25 03:07:26','2018-07-25 04:31:50',8.224,21120,50,2,3
'2018-07-25 03:14:25','2018-07-25 05:03:18',11.411,20531,83,1,2
'2018-07-25 03:39:35','2018-07-25 06:22:02',17.343,20673,11,1,1
'2018-07-25 04:10:00','2018-07-25 04:31:05',1.75,20588,85,2,1
'2018-07-25 04:34:08','2018-07-25 04:48:59',1.57,12555,64,1,1
'2018-07-25 11:48:15','2018-07-25 15:46:20',12.353,73817,24,2,1
'2018-07-25 12:01:13','2018-07-25 12:26:54',2.926,12601,80,1,3
'2018-07-25 13:47:58','2018-07-25 15:02:48',6.378,86,55,2,3
'2018-07-25 13:55:06','2018-07-25 23:25:30',13.175,20004,4,1,3
'2018-07-25 14:13:03','2018-07-25 16:02:05',8.64,334,31,2,1
'2018-07-25 14:32:25','2018-07-26 00:11:06',4.256,324,25,2,3
'2018-07-25 15:01:21','2018-07-26 00:07:00',2.87,12604,15,2,1
'2018-07-25 15:10:53','2018-07-25 17:36:29',6.042,287,77,2,2
'2018-07-25 15:11:17','2018-07-25 18:53:22',10.014,322,68,2,1
'2018-07-25 15:14:02','2018-07-26 00:30:04',14.052,20514,4,2,1
'2018-07-25 15:18:04','2018-07-25 16:24:51',6.833,314,75,2,2
'2018-07-25 15:22:28','2018-07-25 19:50:39',10.58,21011,62,1,3
'2018-07-25 15:25:37','2018-07-25 19:59:36',9.698,253379,2,2,3
'2018-07-25 15:30:51','2018-07-25 18:27:27',5.276,20377,83,2,3
'2018-07-25 15:39:52','2018-07-25 20:01:55',23.502,332,35,1,3
'2018-07-25 15:45:25','2018-07-25 19:16:14',4.43,20588,20,1,1
'2018-07-25 15:45:34','2018-07-26 02:24:25',4.672,281,19,2,3
'2018-07-25 15:46:00','2018-07-25 17:08:05',2.792,20445,84,1,2
'2018-07-25 15:47:19','2018-07-26 00:43:59',7.914,20644,50,2,3
'2018-07-25 15:51:12','2018-07-25 20:02:52',13.512,6951,65,1,1
'2018-07-25 15:53:13','2018-07-25 17:34:57',7.738,21120,64,1,1
'2018-07-25 15:57:56','2018-07-25 16:30:18',2.989,20377,57,1,3
'2018-07-25 16:06:43','2018-07-25 18:26:28',3.943,3327,46,1,1
'2018-07-25 16:12:04','2018-07-25 18:06:08',5.594,24727,76,1,1
'2018-07-25 16:14:22','2018-07-25 17:42:18',4.597,20101,86,2,2
'2018-07-25 16:14:34','2018-07-25 19:58:19',6.546,300,71,1,2
'2018-07-25 16:18:20','2018-07-26 00:42:54',15.135,133929,30,1,1
'2018-07-25 16:19:42','2018-07-25 20:36:42',11.633,20764,32,1,2
'2018-07-25 16:20:27','2018-07-25 16:47:26',0.661,20558,65,1,3
'2018-07-25 16:29:23','2018-07-25 21:25:43',13.474,330,89,1,3
'2018-07-25 16:29:33','2018-07-25 17:32:18',2.032,16134,70,1,1
'2018-07-25 16:31:47','2018-07-25 22:10:42',11.625,12498,46,2,3
'2018-07-25 16:37:24','2018-07-25 19:06:28',11.068,6670,11,2,2
'2018-07-25 16:45:53','2018-07-25 19:51:13',5.642,20412,88,1,1
'2018-07-25 16:51:32','2018-07-25 20:04:04',13.13,201,24,1,3
'2018-07-25 16:59:54','2018-07-25 19:51:36',7.849,317,76,2,1
'2018-07-25 17:09:54','2018-07-25 19:34:27',11.795,20577,89,1,2
'2018-07-25 17:14:18','2018-07-26 03:05:01',16.004,133928,28,1,1
'2018-07-25 17:16:19','2018-07-26 00:56:38',13.947,285,69,2,3
'2018-07-25 17:22:30','2018-07-25 23:39:29',13.991,6951,36,1,1
'2018-07-25 17:27:02','2018-07-25 18:51:57',2.274,3324,20,2,2
'2018-07-25 19:03:22','2018-07-25 23:15:37',10.001,20377,52,2,2
'2018-07-25 19:12:00','2018-07-25 20:33:25',3.035,20445,71,2,1
'2018-07-25 19:22:19','2018-07-25 20:24:21',2.021,287,44,2,3
'2018-07-25 19:35:06','2018-07-25 22:03:47',5.981,201,58,2,2
'2018-07-25 19:53:03','2018-07-25 22:59:15',6.685,21058,17,2,3
'2018-07-25 19:57:58','2018-07-25 20:45:27',1.601,314,19,2,2
'2018-07-25 20:04:22','2018-07-25 23:00:53',5.384,259,22,1,3
'2018-07-25 20:13:23','2018-07-25 21:08:09',5.968,73817,90,1,3
'2018-07-25 20:17:59','2018-07-25 23:35:19',7.326,6665,83,1,2
'2018-07-25 20:18:49','2018-07-25 23:11:37',10.395,20303,74,2,3
'2018-07-25 20:24:33','2018-07-25 22:08:16',5.263,184,27,2,3
'2018-07-25 20:44:59','2018-07-26 01:05:27',15.396,329,3,2,2
'2018-07-25 21:00:08','2018-07-26 00:27:56',13.985,109229,25,2,3
'2018-07-25 21:14:14','2018-07-25 21:26:55',1.335,146500,55,1,2
'2018-07-25 21:56:57','2018-07-25 22:36:53',2.096,312,23,1,2
'2018-07-25 22:38:41','2018-07-26 03:06:16',14.758,21041,35,2,2
'2018-07-25 23:02:23','2018-07-26 01:14:08',6.755,21073,6,1,3
'2018-07-25 23:05:05','2018-07-26 00:40:46',10.065,52475,34,1,3
'2018-07-25 23:15:18','2018-07-26 00:35:01',7.389,133928,44,2,1
'2018-07-25 23:18:30','2018-07-26 01:59:01',13.962,322,70,2,3
'2018-07-25 23:45:31','2018-07-26 01:25:48',5.594,6664,49,1,1
