start,finish,energy,point_id,vehicle_id,payment_id,pricing_id
'2018-10-31 23:30:08','2018-11-01 00:32:59',3.392,20001,52,1,2
'2018-10-31 23:39:41','2018-11-01 00:45:00',3.381,282,77,2,2
'2018-11-01 00:06:02','2018-11-01 01:07:11',3.38,6668,27,2,2
'2018-11-01 00:53:58','2018-11-01 01:06:54',1.28,109229,57,1,2
'2018-11-01 01:06:00','2018-11-01 01:43:45',3.364,20375,53,1,1
'2018-11-01 01:09:11','2018-11-01 03:08:33',3.441,20785,72,1,1
'2018-11-01 01:10:19','2018-11-01 01:42:42',1.832,184,25,1,3
'2018-11-01 01:17:06','2018-11-01 01:55:27',3.393,21064,72,1,3
'2018-11-01 01:19:57','2018-11-01 03:06:32',11.83,3991,34,2,3
'2018-11-01 01:46:11','2018-11-01 02:02:48',1.615,253379,52,1,2
'2018-11-01 01:48:14','2018-11-01 03:11:19',3.456,12498,17,1,3
'2018-11-01 02:00:06','2018-11-01 05:35:54',22.293,44239,44,2,1
'2018-11-01 02:03:24','2018-11-01 03:12:03',3.441,3991,12,2,1
'2018-11-01 02:04:58','2018-11-01 03:04:53',3.728,334,18,2,3
'2018-11-01 02:07:45','2018-11-01 05:14:16',20.312,21057,8,1,2
'2018-11-01 02:11:16','2018-11-01 03:23:07',2.379,281,44,1,2
'2018-11-01 02:14:36','2018-11-01 03:08:52',3.469,20616,45,1,3
'2018-11-01 02:15:17','2018-11-01 03:34:41',2.605,281,17,1,3
'2018-11-01 02:39:24','2018-11-01 03:21:18',3.369,333,78,1,3
'2018-11-01 02:43:05','2018-11-01 03:47:08',3.365,285,18,2,2
'2018-11-01 03:01:40','2018-11-01 03:26:29',2.377,6768,41,2,1
'2018-11-01 03:05:39','2018-11-01 04:55:07',3.379,91283,42,1,2
'2018-11-01 03:06:57','2018-11-01 04:04:56',1.915,20616,48,1,3
'2018-11-01 03:49:31','2018-11-01 13:53:49',5.902,287,35,1,1
'2018-11-01 04:07:36','2018-11-01 13:42:57',3.22,73441,77,1,2
'2018-11-01 04:22:08','2018-11-01 05:53:01',8.796,73817,63,2,2
'2018-11-01 04:23:16','2018-11-01 05:52:59',8.97,21011,5,1,2
'2018-11-01 04:49:46','2018-11-01 05:33:34',3.282,287,23,2,1
'2018-11-01 04:53:58','2018-11-01 05:33:42',3.372,20445,32,1,2
'2018-11-01 05:32:47','2018-11-01 05:53:00',1.389,6758,14,1,1
'2018-11-01 05:40:49','2018-11-01 07:27:00',1.226,330,52,1,3
'2018-11-01 05:53:48','2018-11-01 06:24:16',0.962,334,50,2,3
'2018-11-01 06:25:56','2018-11-01 06:56:24',0.98,21114,90,2,1
'2018-11-01 13:55:03','2018-11-01 15:10:38',4.327,312,6,2,1
'2018-11-01 13:57:00','2018-11-01 15:17:51',6.427,12601,67,1,1
'2018-11-01 14:05:58','2018-11-01 15:13:52',6.93,20412,48,2,1
'2018-11-01 14:06:08','2018-11-01 22:18:58',0.917,20573,31,1,2
'2018-11-01 14:07:28','2018-11-01 17:40:55',19.477,16161,59,2,1
'2018-11-01 14:12:57','2018-11-01 16:35:39',13.011,52475,74,1,3
'2018-11-01 14:26:10','2018-11-01 17:23:37',14.126,20673,16,1,1
'2018-11-01 14:32:26','2018-11-01 23:53:43',4.421,143775,69,2,2
'2018-11-01 14:33:19','2018-11-02 00:26:24',1.044,3326,16,2,3
'2018-11-01 14:46:13','2018-11-01 17:04:24',7.279,3991,91,2,1
'2018-11-01 15:03:08','2018-11-01 22:20:23',29.978,20558,73,2,2
'2018-11-01 15:04:30','2018-11-01 22:49:06',0.885,292,71,2,1
'2018-11-01 15:07:57','2018-11-01 17:23:30',8.422,20407,21,1,1
'2018-11-01 15:24:35','2018-11-01 20:03:19',0.89,21073,12,1,1
'2018-11-01 15:30:11','2018-11-02 00:16:19',6.235,331,74,1,3
'2018-11-01 15:34:45','2018-11-01 16:31:38',1.853,6666,50,2,1
'2018-11-01 15:38:18','2018-11-02 00:13:31',2.504,26375,14,1,1
'2018-11-01 15:41:08','2018-11-01 20:04:23',0.941,21022,46,1,1
'2018-11-01 15:43:51','2018-11-01 19:09:23',15.83,282,88,1,2
'2018-11-01 15:44:45','2018-11-01 23:51:11',6.748,12555,8,1,2
'2018-11-01 15:46:53','2018-11-01 19:26:34',22.483,20558,57,1,3
'2018-11-01 15:47:42','2018-11-01 22:19:04',0.953,133928,17,1,1
'2018-11-01 15:48:13','2018-11-02 00:15:58',2.454,91283,86,2,2
'2018-11-01 15:52:06','2018-11-01 20:03:19',0.815,6665,57,1,3
'2018-11-01 15:58:23','2018-11-02 00:15:45',0.972,21094,29,1,2
'2018-11-01 16:00:46','2018-11-02 00:29:34',1.064,318,42,1,3
'2018-11-01 16:01:17','2018-11-01 22:01:02',16.387,12604,28,1,1
'2018-11-01 16:04:21','2018-11-02 00:27:06',23.098,20413,16,1,1
'2018-11-01 16:12:39','2018-11-01 17:49:23',5.102,127818,71,2,1
'2018-11-01 16:14:12','2018-11-02 00:15:09',37.486,20375,66,1,3
'2018-11-01 16:19:38','2018-11-01 17:29:34',6.745,44239,77,2,3
'2018-11-01 16:24:25','2018-11-01 20:03:11',1.007,12498,84,1,3
'2018-11-01 16:50:10','2018-11-01 20:19:34',11.874,324,60,2,1
'2018-11-01 16:55:42','2018-11-01 17:26:45',0.76,20294,14,1,1
'2018-11-01 17:07:57','2018-11-01 18:14:26',3.868,21094,14,2,2
'2018-11-01 17:12:34','2018-11-01 21:58:16',16.059,20623,59,2,1
'2018-11-01 17:22:41','2018-11-01 22:22:34',0.916,6776,27,2,1
'2018-11-01 17:44:57','2018-11-01 18:16:16',0.867,21011,14,2,3
'2018-11-01 17:51:09','2018-11-01 22:17:36',7.879,20600,60,1,3
'2018-11-01 18:43:56','2018-11-02 00:27:37',0.908,21022,16,1,2
'2018-11-01 18:50:50','2018-11-01 21:45:04',19.753,20101,29,1,2
'2018-11-01 19:02:21','2018-11-01 19:40:29',0.988,92122,26,1,3
'2018-11-01 19:02:28','2018-11-01 19:50:17',1.343,75111,38,1,3
'2018-11-01 19:05:38','2018-11-01 20:52:03',5.344,20673,8,1,3
'2018-11-01 19:31:54','2018-11-01 20:03:18',0.977,328,13,2,1
'2018-11-01 19:32:40','2018-11-01 23:09:32',1.002,21022,12,2,3
'2018-11-01 20:03:36','2018-11-01 22:44:18',12.016,24727,44,1,1
'2018-11-01 20:45:49','2018-11-02 00:25:37',1.06,26375,40,2,2
'2018-11-01 20:49:29','2018-11-01 22:43:08',1.262,20531,40,1,3
'2018-11-01 21:07:44','2018-11-01 21:38:27',0.879,20413,71,2,3
'2018-11-01 21:11:03','2018-11-01 21:42:02',0.862,331,22,2,2
'2018-11-01 22:01:10','2018-11-01 22:31:58',0.896,12498,90,1,1
'2018-11-01 22:16:41','2018-11-02 00:18:54',12.438,6666,4,1,2
'2018-11-01 23:09:00','2018-11-02 01:02:56',10.324,52475,82,1,2
'2018-11-01 23:18:10','2018-11-01 23:54:13',0.886,20375,15,1,3
'2018-11-01 23:33:14','2018-11-02 00:26:09',5.194,20531,39,2,2
'2018-11-01 23:37:58','2018-11-02 00:11:55',0.878,3326,11,2,3
'2018-11-01 23:53:52','2018-11-02 04:54:16',16.665,20514,64,2,2
'2018-11-02 00:51:57','2018-11-02 01:22:53',1.548,6669,48,1,2
'2018-11-02 01:11:08','2018-11-02 01:33:35',0.616,6664,88,1,3
'2018-11-02 01:58:19','2018-11-02 04:43:54',10.419,75111,28,2,1
'2018-11-02 02:18:43','2018-11-02 04:09:46',11.775,109090,35,1,1
'2018-11-02 03:25:25','2018-11-02 03:56:25',0.917,44239,82,1,1
'2018-11-02 03:30:41','2018-11-02 05:32:30',6.417,334,54,1,3
'2018-11-02 04:04:50','2018-11-02 04:27:43',0.701,333,7,2,2
'2018-11-02 13:07:17','2018-11-02 14:32:12',4.294,315,46,1,1
'2018-11-02 14:04:11','2018-11-02 17:41:31',19.627,20764,40,1,2
'2018-11-02 14:12:55','2018-11-02 23:41:59',7.887,166575,8,1,2
'2018-11-02 14:26:12','2018-11-02 15:40:44',7.664,21041,91,1,1
'2018-11-02 14:57:48','2018-11-02 16:38:08',5.266,20294,5,1,2
'2018-11-02 15:01:24','2018-11-02 17:01:51',0.86,12555,91,2,1
'2018-11-02 15:10:58','2018-11-02 23:25:27',27.39,281,52,2,2
'2018-11-02 15:19:58','2018-11-02 19:31:15',26.243,20004,23,2,2
'2018-11-02 15:25:24','2018-11-02 18:29:51',10.161,92122,8,1,2
'2018-11-02 15:29:11','2018-11-02 17:42:34',7.972,86,76,2,1
'2018-11-02 15:30:30','2018-11-02 16:01:37',0.855,20375,86,2,2
'2018-11-02 15:31:24','2018-11-02 20:03:49',3.481,20531,36,2,2
'2018-11-02 15:37:17','2018-11-02 18:51:18',21.875,6665,9,1,3
'2018-11-02 15:37:35','2018-11-02 17:14:11',5.07,143775,84,1,1
'2018-11-02 15:38:46','2018-11-02 20:45:41',4.138,20608,76,2,3
'2018-11-02 15:40:25','2018-11-02 19:07:24',16.773,12601,63,1,2
'2018-11-02 15:46:32','2018-11-02 17:44:52',13.272,15627,31,1,1
'2018-11-02 16:05:05','2018-11-02 21:17:30',4.011,180674,9,2,2
'2018-11-02 16:08:02','2018-11-02 22:56:36',7.152,15689,19,2,1
'2018-11-02 16:16:29','2018-11-02 17:32:58',3.756,20644,44,2,2
'2018-11-02 16:20:45','2018-11-02 19:25:29',12.469,311,11,2,1
'2018-11-02 16:29:32','2018-11-02 18:18:17',11.621,324,70,2,1
'2018-11-02 16:43:31','2018-11-02 22:50:46',6.496,20445,54,1,2
'2018-11-02 16:44:58','2018-11-02 17:41:19',1.824,22503,8,1,1
'2018-11-02 16:52:57','2018-11-02 19:10:37',0.988,6665,38,1,2
'2018-11-02 16:54:15','2018-11-02 19:55:35',9.639,329,28,1,2
'2018-11-02 17:00:56','2018-11-02 18:04:47',0.869,109090,6,2,2
'2018-11-02 17:10:26','2018-11-02 19:46:12',8.164,166575,40,1,1
'2018-11-02 17:13:40','2018-11-02 19:45:34',13.137,20531,68,1,1
'2018-11-02 17:27:25','2018-11-02 20:54:02',9.548,127818,5,2,1
'2018-11-02 17:33:15','2018-11-02 20:00:49',1.705,6670,20,2,3
'2018-11-02 17:46:46','2018-11-02 20:05:32',1.827,20436,60,1,1
'2018-11-02 18:03:51','2018-11-02 19:34:56',4.763,334,24,1,1
'2018-11-02 18:36:21','2018-11-02 23:32:13',5.67,287,45,1,1
'2018-11-02 18:50:42','2018-11-03 00:10:24',19.332,329,17,2,3
'2018-11-02 19:08:43','2018-11-02 22:57:33',7.72,20673,27,2,1
'2018-11-02 19:27:24','2018-11-02 21:48:20',4.164,108814,69,1,1
'2018-11-02 20:06:24','2018-11-02 22:50:59',4.664,166575,52,2,3
'2018-11-02 20:10:56','2018-11-02 21:02:09',1.601,21057,20,2,2
'2018-11-02 20:12:51','2018-11-02 20:42:22',0.895,22503,74,2,2
'2018-11-02 20:40:03','2018-11-02 22:39:23',3.64,20588,38,2,3
'2018-11-02 20:43:33','2018-11-02 22:50:08',3.834,20001,83,2,2
'2018-11-02 22:15:19','2018-11-03 00:03:56',9.295,20377,54,1,2
'2018-11-02 22:29:18','2018-11-02 23:00:19',0.879,6665,48,1,3
'2018-11-02 22:52:11','2018-11-03 01:07:05',1.389,44239,88,2,2
'2018-11-02 23:40:59','2018-11-03 00:12:06',0.868,20377,1,1,1
'2018-11-03 00:03:02','2018-11-03 00:34:08',0.852,21046,44,1,3
'2018-11-03 00:27:16','2018-11-03 08:53:31',55.628,3873,55,2,1
'2018-11-03 03:03:32','2018-11-03 03:34:24',0.982,324,42,2,1
'2018-11-03 03:25:36','2018-11-03 05:27:05',6.508,20407,17,2,1
'2018-11-03 04:35:14','2018-11-03 11:50:16',48.608,3327,50,2,2
'2018-11-03 14:38:01','2018-11-03 15:44:28',2.198,24727,1,2,3
'2018-11-03 14:59:43','2018-11-03 15:47:35',2.592,20375,29,1,2
'2018-11-03 16:00:27','2018-11-03 16:30:59',0.811,21057,70,2,1
'2018-11-03 16:03:58','2018-11-03 16:34:22',0.886,133929,78,1,3
'2018-11-03 17:04:31','2018-11-03 17:31:02',0.743,109090,8,2,2
'2018-11-03 18:29:40','2018-11-03 19:40:20',3.896,317,90,1,2
'2018-11-03 19:32:47','2018-11-03 22:29:35',10.122,21011,36,2,3
'2018-11-03 19:37:38','2018-11-03 20:08:06',0.876,16161,55,2,2
'2018-11-03 19:44:16','2018-11-03 20:15:05',0.932,109229,25,2,2
'2018-11-03 21:30:14','2018-11-03 22:01:17',0.948,300,87,2,2
'2018-11-03 21:35:52','2018-11-03 23:40:51',13.547,287,72,1,3
'2018-11-03 21:40:53','2018-11-03 22:12:00',0.88,73817,49,1,1
'2018-11-03 22:16:03','2018-11-03 22:46:59',0.828,334,55,2,1
'2018-11-03 22:23:29','2018-11-03 22:54:29',0.753,20407,24,2,3
'2018-11-03 22:35:35','2018-11-04 00:15:21',0.968,3326,73,1,2
'2018-11-03 22:57:44','2018-11-04 01:05:14',1.601,20558,79,1,3
'2018-11-03 22:58:11','2018-11-03 23:28:25',1.052,20531,38,2,3
'2018-11-04 01:09:40','2018-11-04 02:29:21',15.93,12601,73,1,1
'2018-11-04 02:10:08','2018-11-04 01:40:31',0.989,12498,15,2,2
'2018-11-04 03:56:17','2018-11-04 03:14:55',0.521,300,6,2,3
'2018-11-04 04:33:19','2018-11-04 03:52:29',2.051,20558,69,2,2
'2018-11-04 04:48:56','2018-11-04 06:51:47',10.694,127818,59,2,3
'2018-11-04 06:51:08','2018-11-04 15:45:34',29.81,331,36,1,3
'2018-11-04 15:30:03','2018-11-04 17:12:53',9.595,20673,55,2,1
'2018-11-04 16:22:14','2018-11-04 21:01:06',29.893,3323,24,2,2
'2018-11-04 17:21:27','2018-11-04 18:45:22',4.825,20588,50,1,3
'2018-11-04 17:49:37','2018-11-04 18:20:48',0.864,20573,44,2,3
'2018-11-04 18:30:24','2018-11-04 19:00:44',0.904,322,72,1,1
'2018-11-04 18:31:22','2018-11-04 19:01:55',0.902,12601,31,2,1
'2018-11-04 19:13:12','2018-11-04 21:01:02',0.986,3327,55,1,3
'2018-11-04 19:20:38','2018-11-04 22:09:55',1.429,20785,34,2,3
'2018-11-04 19:59:15','2018-11-05 01:12:52',0.87,20101,33,1,2
'2018-11-04 20:35:43','2018-11-04 23:09:34',16.357,20650,71,1,3
'2018-11-04 20:55:57','2018-11-04 22:54:29',13.548,21094,8,2,2
'2018-11-04 21:01:07','2018-11-05 01:32:55',1.67,3323,55,2,2
'2018-11-04 22:09:28','2018-11-04 23:51:15',6.767,20650,52,2,1
'2018-11-04 22:45:55','2018-11-04 23:16:42',0.886,21046,85,1,2
'2018-11-04 23:35:07','2018-11-05 00:06:03',0.8,20650,90,2,1
'2018-11-05 00:58:55','2018-11-05 02:50:16',0.972,109229,13,1,2
'2018-11-05 01:32:00','2018-11-05 17:27:51',3.779,334,87,2,1
'2018-11-05 01:43:35','2018-11-05 02:13:44',0.84,20053,32,2,2
'2018-11-05 01:54:16','2018-11-05 03:34:25',5.303,300,52,1,2
'2018-11-05 02:40:01','2018-11-05 03:52:23',4.108,6758,41,1,3
'2018-11-05 02:52:19','2018-11-05 05:11:24',13.464,21014,80,1,1
'2018-11-05 02:52:53','2018-11-05 14:37:11',0.971,314,64,2,2
'2018-11-05 03:08:23','2018-11-05 09:20:11',41.888,20999,89,2,2
'2018-11-05 03:53:51','2018-11-05 04:24:15',0.868,20514,82,2,1
'2018-11-05 04:03:34','2018-11-05 05:32:23',3.007,20382,85,2,1
'2018-11-05 05:47:36','2018-11-05 07:51:04',13.404,20514,21,1,1
'2018-11-05 13:11:28','2018-11-05 14:57:02',10.743,20413,78,2,1
'2018-11-05 13:44:34','2018-11-05 18:51:09',28.339,21014,9,1,2
'2018-11-05 14:47:13','2018-11-05 16:08:19',6.403,21094,18,2,1
'2018-11-05 14:55:07','2018-11-05 15:59:40',3.703,190,10,1,1
'2018-11-05 14:58:27','2018-11-05 15:47:38',0.903,52475,12,2,1
'2018-11-05 14:58:50','2018-11-06 01:43:28',5.182,315,27,2,1
'2018-11-05 15:00:50','2018-11-05 19:58:57',16.452,314,28,2,3
'2018-11-05 15:11:02','2018-11-05 21:05:34',29.552,20558,24,1,3
'2018-11-05 15:47:03','2018-11-06 00:33:59',0.939,92122,10,1,1
'2018-11-05 16:00:15','2018-11-05 17:46:23',5.61,314,61,2,1
'2018-11-05 16:03:51','2018-11-05 20:26:53',24.705,21041,15,1,1
'2018-11-05 16:08:24','2018-11-05 19:51:33',1.672,20375,20,1,1
'2018-11-05 16:13:40','2018-11-05 22:33:13',37.404,20600,58,2,1
'2018-11-05 16:18:25','2018-11-05 21:09:14',13.648,6669,71,2,2
'2018-11-05 16:19:09','2018-11-05 20:33:07',11.288,3991,35,2,3
'2018-11-05 16:22:28','2018-11-05 21:42:27',35.989,332,59,2,2
'2018-11-05 16:24:08','2018-11-05 20:27:04',13.049,332,77,2,1
'2018-11-05 16:26:31','2018-11-05 20:49:48',12.459,109090,72,2,3
'2018-11-05 16:28:57','2018-11-05 22:31:48',10.073,20616,64,2,3
'2018-11-05 16:30:28','2018-11-05 22:12:52',0.893,20436,18,1,2
'2018-11-05 16:32:11','2018-11-05 18:02:10',4.502,20436,68,2,3
'2018-11-05 16:32:33','2018-11-06 00:52:06',16.188,20375,47,2,1
'2018-11-05 16:33:44','2018-11-05 23:07:39',7.88,20660,34,1,3
'2018-11-05 16:34:42','2018-11-05 18:44:29',6.236,16134,79,2,2
'2018-11-05 16:42:22','2018-11-05 17:59:08',4.183,20321,77,2,1
'2018-11-05 16:42:58','2018-11-05 17:51:28',1.799,33433,40,1,1
'2018-11-05 16:47:04','2018-11-05 19:30:48',13.806,20413,57,2,3
'2018-11-05 16:47:58','2018-11-05 17:19:13',0.867,6768,55,2,1
'2018-11-05 17:08:19','2018-11-05 20:37:02',5.682,20001,87,1,1
'2018-11-05 17:09:40','2018-11-06 01:30:58',19.19,20382,5,2,2
'2018-11-05 17:27:16','2018-11-05 17:58:57',1.243,21046,39,2,3
'2018-11-05 17:28:09','2018-11-05 18:34:28',6.464,20608,16,1,1
'2018-11-05 17:35:03','2018-11-05 20:09:11',4.276,314,13,1,1
'2018-11-05 17:36:09','2018-11-06 03:22:43',0.946,201,38,1,3
'2018-11-05 17:37:47','2018-11-05 22:33:19',19.881,329,35,2,1
'2018-11-05 17:39:31','2018-11-05 22:33:21',0.954,314,39,2,3
'2018-11-05 17:42:46','2018-11-05 21:35:14',13.154,16161,38,2,1
'2018-11-05 17:52:50','2018-11-05 19:51:31',0.883,20321,25,2,2
'2018-11-05 17:55:45','2018-11-05 22:23:02',18.265,328,20,2,2
'2018-11-05 17:56:01','2018-11-05 18:53:08',1.552,20785,80,1,3
'2018-11-05 17:59:22','2018-11-05 22:49:30',30.683,6670,80,2,2
'2018-11-05 18:12:25','2018-11-05 22:32:06',3.913,3327,86,2,2
'2018-11-05 18:29:36','2018-11-05 23:06:24',2.001,6666,66,1,1
'2018-11-05 18:35:52','2018-11-05 20:23:14',5.572,322,71,1,2
'2018-11-05 18:52:38','2018-11-05 21:01:33',6.654,20514,46,1,3
'2018-11-05 20:05:46','2018-11-05 21:09:11',2.226,330,9,1,2
'2018-11-05 20:34:15','2018-11-05 21:05:16',0.944,20616,33,2,3
'2018-11-05 20:39:02','2018-11-05 22:37:03',4.001,133929,58,1,3
'2018-11-05 20:58:00','2018-11-05 22:32:06',0.899,21120,74,1,1
'2018-11-05 22:07:54','2018-11-05 23:57:07',10.704,20660,23,1,3
'2018-11-05 22:12:20','2018-11-06 01:30:01',10.781,6669,26,2,2
'2018-11-05 22:29:04','2018-11-05 23:04:27',0.944,20303,71,2,2
'2018-11-05 23:05:51','2018-11-06 02:03:19',14.287,318,54,2,1
'2018-11-05 23:40:37','2018-11-06 00:11:40',0.907,311,48,2,1
'2018-11-05 23:45:19','2018-11-06 00:55:11',0.931,16134,90,2,3
'2018-11-06 00:17:35','2018-11-06 00:48:38',0.857,3991,52,1,2
'2018-11-06 00:26:35','2018-11-06 05:04:23',16.088,15689,35,1,3
'2018-11-06 00:38:55','2018-11-06 01:09:07',0.829,20436,67,2,2
'2018-11-06 00:51:11','2018-11-06 01:21:23',0.866,6951,6,2,2
'2018-11-06 00:54:16','2018-11-06 01:27:53',0.926,86,51,2,1
'2018-11-06 01:57:50','2018-11-06 02:28:30',0.947,20436,21,2,3
'2018-11-06 02:22:48','2018-11-06 02:53:20',0.903,3991,31,2,2
'2018-11-06 02:59:16','2018-11-06 04:50:55',11.975,3324,49,1,1
'2018-11-06 03:05:26','2018-11-06 05:20:20',7.215,6776,68,1,1
'2018-11-06 03:23:04','2018-11-06 04:22:30',0.838,127818,76,2,1
'2018-11-06 03:49:25','2018-11-06 05:47:06',6.276,331,87,1,1
'2018-11-06 04:57:44','2018-11-06 09:07:06',27.418,20531,16,1,1
'2018-11-06 05:38:39','2018-11-06 09:59:27',28.166,20382,41,2,2
'2018-11-06 06:12:47','2018-11-06 07:39:16',9.588,20053,75,1,1
'2018-11-06 07:00:52','2018-11-06 07:40:06',1.647,12604,14,2,1
'2018-11-06 13:45:19','2018-11-06 15:52:59',13.87,20616,85,1,3
'2018-11-06 14:37:31','2018-11-06 17:45:30',10.337,20407,77,2,3
'2018-11-06 14:58:46','2018-11-06 16:18:18',6.592,21114,86,1,2
'2018-11-06 15:04:44','2018-11-06 20:43:35',18.153,24727,49,2,3
'2018-11-06 15:07:20','2018-11-06 16:07:13',3.441,33433,82,1,1
'2018-11-06 15:13:09','2018-11-06 19:10:48',26.329,328,82,2,2
'2018-11-06 15:13:33','2018-11-06 20:09:49',0.867,180674,11,1,3
'2018-11-06 15:16:51','2018-11-06 16:39:00',8.477,20577,37,1,3
'2018-11-06 15:20:29','2018-11-07 17:15:29',5.694,20382,59,2,3
'2018-11-06 15:25:04','2018-11-06 21:50:15',0.838,176880,68,1,1
'2018-11-06 15:29:32','2018-11-07 00:05:43',0.942,3326,12,1,2
'2018-11-06 16:03:17','2018-11-06 21:19:11',19.92,285,40,2,2
'2018-11-06 16:14:11','2018-11-06 22:25:50',24.915,109090,65,1,2
'2018-11-06 16:14:26','2018-11-06 17:35:20',9.077,109090,37,1,1
'2018-11-06 16:23:25','2018-11-06 16:54:00',0.848,24727,86,1,2
'2018-11-06 16:26:25','2018-11-06 19:04:39',10.785,12628,91,1,1
'2018-11-06 16:33:28','2018-11-06 17:39:35',2.19,20588,46,2,3
'2018-11-06 16:35:53','2018-11-07 01:19:16',0.913,330,46,1,3
'2018-11-06 16:36:19','2018-11-06 23:47:25',5.314,16134,51,1,1
'2018-11-06 16:45:07','2018-11-06 19:17:25',16.036,20597,89,2,1
'2018-11-06 16:46:36','2018-11-06 17:17:11',0.836,277,45,1,1
'2018-11-06 16:49:23','2018-11-06 18:33:26',5.41,12628,90,2,1
'2018-11-06 16:51:09','2018-11-06 20:05:43',9.878,6951,34,2,2
'2018-11-06 16:57:18','2018-11-06 18:43:41',4.437,15627,61,1,3
'2018-11-06 16:57:56','2018-11-06 20:18:11',0.909,201,53,1,1
'2018-11-06 16:58:17','2018-11-06 19:10:09',14.679,318,75,2,3
'2018-11-06 16:58:43','2018-11-06 19:09:01',14.032,3968,15,2,1
'2018-11-06 16:59:31','2018-11-07 01:21:02',1.009,20004,65,1,1
'2018-11-06 17:03:34','2018-11-06 21:41:14',15.307,322,27,2,3
'2018-11-06 17:07:22','2018-11-06 20:40:53',17.642,3873,42,1,3
'2018-11-06 17:09:03','2018-11-06 18:46:50',4.977,331,48,1,1
'2018-11-06 17:12:52','2018-11-06 20:31:24',11.703,330,82,1,2
'2018-11-06 17:19:37','2018-11-06 18:38:05',7.606,3968,21,1,2
'2018-11-06 17:31:49','2018-11-06 18:10:49',0.859,21073,90,2,3
'2018-11-06 17:39:18','2018-11-06 18:10:09',0.879,3324,14,1,1
'2018-11-06 17:45:26','2018-11-06 19:18:29',4.582,317,17,2,1
'2018-11-06 17:49:02','2018-11-06 21:55:45',5.443,21041,63,1,3
'2018-11-06 18:08:12','2018-11-07 01:22:00',0.991,190,39,1,3
'2018-11-06 18:08:43','2018-11-06 19:40:44',9.16,3415,40,2,1
'2018-11-06 18:10:09','2018-11-06 21:09:00',20.753,329,2,2,3
'2018-11-06 18:14:41','2018-11-07 00:14:23',0.848,108814,25,2,2
'2018-11-06 18:15:53','2018-11-06 19:01:34',0.933,20577,1,1,1
'2018-11-06 18:23:57','2018-11-07 03:09:10',8.805,20577,74,1,3
'2018-11-06 18:30:03','2018-11-06 19:37:45',3.181,6758,19,1,1
'2018-11-06 19:22:20','2018-11-06 20:29:23',2.3,52475,30,1,3
'2018-11-06 20:09:06','2018-11-06 22:59:35',13.277,86,50,2,1
'2018-11-06 20:17:36','2018-11-06 21:54:48',5.404,20616,2,1,3
'2018-11-06 20:20:28','2018-11-06 22:21:19',6.605,75111,87,2,3
'2018-11-06 20:22:29','2018-11-06 20:42:02',0.531,143775,55,1,3
'2018-11-06 20:22:59','2018-11-07 01:15:42',20.751,44239,26,2,3
'2018-11-06 21:03:24','2018-11-06 23:15:32',13.177,3324,85,2,2
'2018-11-06 21:25:11','2018-11-07 01:19:54',0.95,315,30,1,3
'2018-11-06 22:18:40','2018-11-06 22:50:15',1.503,91283,76,2,1
'2018-11-07 00:11:08','2018-11-07 04:53:03',15.91,12604,66,2,1
'2018-11-07 00:50:40','2018-11-07 05:19:53',15.812,20600,51,1,2
'2018-11-07 01:26:36','2018-11-07 01:57:44',0.901,281,15,1,2
'2018-11-07 02:25:56','2018-11-07 03:22:17',2.981,12498,47,1,3
'2018-11-07 03:30:01','2018-11-07 05:17:16',11.499,6663,7,1,3
'2018-11-07 03:40:06','2018-11-07 03:39:08',12.22,21114,32,1,2
'2018-11-07 04:02:39','2018-11-07 05:09:14',7.475,24727,48,2,2
'2018-11-07 04:48:20','2018-11-07 05:16:42',0.737,20407,83,2,2
'2018-11-07 13:44:16','2018-11-07 20:17:17',43.338,20436,31,1,3
'2018-11-07 14:30:49','2018-11-07 19:37:57',14.369,20644,34,2,3
'2018-11-07 14:53:38','2018-11-07 16:02:39',5.582,287,24,2,2
'2018-11-07 15:03:00','2018-11-07 18:16:06',19.828,330,60,2,2
'2018-11-07 15:09:00','2018-11-07 18:46:20',17.268,20531,46,2,2
'2018-11-07 15:12:06','2018-11-07 18:05:40',12.601,190,47,1,1
'2018-11-07 15:16:13','2018-11-07 21:19:39',0.862,6670,27,1,1
'2018-11-07 15:59:37','2018-11-08 01:23:20',12.755,6951,48,1,2
'2018-11-07 16:01:59','2018-11-07 18:10:42',6.769,20999,84,2,2
'2018-11-07 16:05:50','2018-11-07 19:06:42',0.852,127818,70,2,1
'2018-11-07 16:17:20','2018-11-07 19:40:55',16.57,259,71,1,3
'2018-11-07 16:19:18','2018-11-07 18:19:56',5.227,6776,80,2,2
'2018-11-07 16:20:20','2018-11-08 00:20:49',2.07,86,70,2,2
'2018-11-07 16:24:07','2018-11-07 20:59:42',15.925,21094,79,2,3
'2018-11-07 16:24:30','2018-11-07 18:33:05',13.843,324,26,1,3
'2018-11-07 16:25:27','2018-11-07 18:22:20',6.626,12601,21,1,1
'2018-11-07 16:28:41','2018-11-07 20:52:15',30.466,322,3,2,2
'2018-11-07 16:43:57','2018-11-07 17:14:56',0.852,20577,24,1,1
'2018-11-07 16:47:10','2018-11-07 20:25:21',3.203,3415,50,1,2
'2018-11-07 16:51:13','2018-11-07 19:02:13',11.945,184,5,1,1
'2018-11-07 16:58:46','2018-11-07 19:26:05',4.057,3323,5,2,2
'2018-11-07 17:00:12','2018-11-07 18:12:08',2.355,315,79,2,2
